71502	71503	71504	71505	71506	71507	71508	71509	71510	71511	71512	71513	71514	71515	71516	71517	71518	71519	71520	71521	71522	71523	71524	71525	71526	71527	71528	71529	71530	71531	71532	71533	71534	71535	71536	71537	71538	71539	71540	71541	71542	71543	71544
ASV.114	5	0	0	0	0	0	0	0	0	0	0	0	94	0	14	0	0	0	0	0	194	0	322	0	0	0	0	14	86	0	19	254	0	0	0	0	0	0	0	0	82	0	0
ASV.115	429	0	17	0	0	0	0	0	0	0	0	0	49	0	12	0	0	0	0	0	90	0	0	0	0	0	0	282	0	0	92	0	0	0	0	0	0	0	101	0	0	0	0
ASV.117	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
ASV.118	0	0	0	0	0	0	0	0	0	0	0	195	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693	0	0	0	0	0	0	97	0	0	0	0	0
ASV.119	0	0	0	0	0	0	0	0	0	0	0	0	0	564	138	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	180	39
ASV.121	0	117	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	446	115	0	0	0	0	0	125	0	83	0	0	0	0	0	0	0	0	0	18	0	0	0	0
ASV.122	0	0	0	0	0	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.123	7	3	0	0	0	0	0	0	0	0	0	0	0	0	250	19	0	0	0	0	0	0	0	0	109	12	232	0	0	310	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV.126	0	0	0	0	0	0	0	0	0	0	0	49	124	0	0	0	0	0	0	0	0	412	0	0	0	252	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0
ASV.127	0	0	61	0	0	0	0	0	0	77	0	19	0	0	122	6	257	15	0	0	18	0	0	13	57	20	0	12	0	0	10	0	122	0	0	14	75	0	0	0	0	0	0
ASV.128	0	65	0	0	0	112	0	0	0	0	0	0	9	0	0	100	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	82	493	0	0	0	0	0	0	0	0
ASV.129	0	0	0	0	0	0	0	39	40	436	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	211
ASV.130	0	0	0	0	0	0	0	73	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0
ASV.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ASV.132	0	0	0	0	0	0	0	0	0	0	165	166	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312
ASV.133	0	0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.136	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399
ASV.137	0	0	0	0	0	0	0	89	0	37	8	85	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	0	33
ASV.138	0	0	0	0	0	0	0	51	0	0	0	0	43	0	0	0	0	3	0	0	0	0	0	0	33	0	0	0	0	82	0	79	23	0	193	0	0	0	0	0	232	0	0
ASV.139	36	12	18	27	0	0	0	0	0	0	0	0	61	38	9	10	27	9	12	0	7	0	0	0	59	102	35	34	39	38	52	0	0	0	0	27	28	24	15	13	0	0	0
ASV.140	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.141	0	0	0	0	0	0	0	109	63	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0
ASV.146	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0
ASV.147	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	209	371	0	0	0	0	73	0	0	0	0	9	0	0	0	0	0	0
ASV.148	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	29	0	53	0	0	0	0	0	0	32	0	358	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0
ASV.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	0
ASV.151	0	0	0	0	0	0	0	0	0	0	108	272	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.152	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	399	0	0	0	0	0	0	0	174	0
ASV.153	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0
ASV.155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	339	148	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0
ASV.156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	284	206	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
ASV.158	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	65	0	0	0	0	0	0	165	0	0	0	0	0	0	0	29	0	317	65	0	0	0	0
ASV.160	0	0	0	141	0	42	33	0	67	0	0	9	0	20	4	0	19	0	0	25	15	17	0	0	0	0	41	0	17	27	0	6	27	0	70	0	51	0	0	0	0	0	6
ASV.161	0	0	0	0	0	130	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.163	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0
ASV.165	106	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.166	0	0	0	0	0	0	0	260	0	87	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	35
ASV.171	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	68	0	0	0	0	0	53	44	289	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0
ASV.172	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.174	0	17	0	0	0	0	0	0	0	0	0	0	0	0	57	0	197	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	109	155	0	0	0	0	0	0
ASV.175	0	0	0	0	0	0	0	0	0	0	0	0	46	119	0	0	0	0	0	0	0	0	0	0	166	98	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0
ASV.178	18	6	35	0	25	0	0	12	0	0	0	0	6	25	46	3	0	0	28	0	4	0	22	0	35	0	0	12	19	0	16	41	0	19	17	13	40	14	0	23	55	0	0
ASV.179	0	0	0	0	0	0	0	0	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	102	0	0	0	0	0	0	0	0
ASV.180	0	0	0	43	0	21	16	0	0	0	0	3	0	78	0	0	36	0	0	19	0	9	0	0	54	52	35	0	0	29	0	0	32	0	0	0	95	0	0	0	0	0	10
ASV.181	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0
ASV.187	0	36	30	0	0	0	0	99	0	182	18	0	0	0	54	0	0	20	0	0	0	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
ASV.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
ASV.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	0	0
ASV.193	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178
ASV.194	0	0	40	0	0	0	0	0	0	0	0	0	0	0	18	29	0	0	0	0	0	49	0	0	40	0	35	22	0	0	0	62	0	185	0	0	0	0	0	0	0	7	0
ASV.197	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.199	0	7	0	23	14	84	31	15	11	12	0	0	0	9	0	0	22	0	8	0	10	16	6	0	0	0	11	15	0	0	3	25	18	33	24	0	8	9	5	0	34	9	0
ASV.200	0	0	59	0	0	31	0	0	0	85	69	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	73	0	0	0	0	68	0	0	0
ASV.201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.202	41	0	0	23	0	0	0	0	0	0	0	0	0	24	0	0	194	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0
ASV.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.206	19	0	0	0	0	0	0	0	0	0	0	0	13	39	0	7	58	0	93	0	0	0	0	0	6	32	102	14	0	0	0	0	16	27	0	0	0	0	0	0	7	0	0
ASV.207	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	57	0	0	123	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
ASV.208	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.209	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.211	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78
ASV.214	0	0	0	0	0	0	0	0	0	0	235	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150
ASV.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	115	128	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0
ASV.216	0	0	0	0	0	0	0	121	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0
ASV.217	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.218	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0
ASV.219	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.221	18	26	13	37	0	0	0	0	0	0	0	0	13	44	0	8	12	0	53	8	25	0	0	0	19	18	23	10	26	0	5	0	0	0	0	0	9	0	0	18	0	0	0
ASV.222	0	0	0	0	0	125	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	56	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.223	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.224	0	0	0	0	0	0	69	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	80	0	98	0	0	0	0	0	84	0	0	0	34	0	0	0	0	0	2
ASV.228	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	79	0	166	0	0	0	25	0	0	0	0	6	0	0	0	11	0	0	16
ASV.230	0	0	0	0	0	0	0	0	0	0	8	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	305	0	0	0
ASV.231	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0
ASV.235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359
ASV.236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0
ASV.239	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.240	0	0	31	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
ASV.242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0
ASV.245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.246	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.247	0	0	0	21	3	16	52	7	62	5	6	4	0	0	0	1	0	0	12	1	0	15	3	0	0	2	8	0	17	22	0	6	14	2	28	4	9	0	0	1	2	3	3
ASV.249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0
ASV.251	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0
ASV.253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.254	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0
ASV.256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.257	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0
ASV.259	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.261	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	32	16	0	193	0	0	38	0	0	0	0	0	0	0	0	0	0	0
ASV.262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0
ASV.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	156	31	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0
ASV.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.266	12	0	0	0	0	0	0	0	0	0	0	0	39	0	0	18	0	0	0	0	0	0	0	0	161	22	18	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	5
ASV.268	0	0	0	0	0	174	0	0	0	0	0	0	0	0	34	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV.273	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.275	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.283	12	0	10	0	36	31	0	0	0	0	0	0	0	0	13	0	44	0	69	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	9	0	0
ASV.284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	70	24	0	59	17	0	62	0	0	0	0	0	0	0	0	0	0	0
ASV.285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.286	0	0	0	0	0	38	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	35	0	0	0	0	99	0	0	44	0	0	0	0	0	0	0	14
ASV.287	0	0	0	15	0	37	20	0	8	0	0	30	0	14	0	0	0	0	20	0	0	20	0	0	0	0	11	0	8	0	0	12	13	0	24	0	10	0	0	0	0	0	13
ASV.289	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.290	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV.292	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	38	48	42	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0
ASV.294	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	20	0	63	0	0	0	0	0	20	9	34	37	17	9	0	0	0	0	0	0	28	0	5	0	0	0	0
ASV.297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
